DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Total_DC,Total_AC,Total_Daily,Total_Yield
2020-05-24 04:15:00,23.90087886666667,21.493794800000007,0.0,0.0,0.0,0.0,53292829.37800186
2020-05-24 04:30:00,23.7752706,21.237825333333333,0.0,0.0,0.0,0.0,53292829.37800186
2020-05-24 04:45:00,23.661442000000005,20.761668,0.0,0.0,0.0,0.0,53292829.37800186
2020-05-24 05:00:00,23.623785466666668,20.635243733333333,0.0,0.0,0.0,0.0,53292829.37800186
2020-05-24 05:15:00,23.49081826666667,20.40563353333333,0.0,0.0,0.0,0.0,53292829.37800186
2020-05-24 05:30:00,23.31950378571429,20.1904755,0.0,0.0,0.0,0.0,53292829.37800186
2020-05-24 05:45:00,23.2451844,20.093800666666667,0.0006199202026666,0.0,0.0,0.0,53292829.37800186
2020-05-24 06:00:00,23.151116866666666,20.113913933333333,0.00961781414,2377.9464286099997,2295.3928571200004,14.928571429000002,53295207.32443047
2020-05-24 06:15:00,23.35637213333333,20.837968,0.0291135531333333,8805.8392858,8512.6071429,146.821428571,53304013.16371627
2020-05-24 06:30:00,23.665861,22.093613866666672,0.052356912,16364.6607144,15865.7500001,441.71428568999994,53320377.824430674
2020-05-24 06:45:00,24.0184102,23.685199,0.086237195,26223.142857000003,25506.321429,950.71428572,53346600.967287675
2020-05-24 07:00:00,24.416684866666667,25.753737399999995,0.1536853939999999,38834.14285800001,38034.23214199999,1737.7500000099997,53385435.11014567
2020-05-24 07:15:00,24.857926333333328,28.002966266666665,0.2052391053333333,53582.571427999996,52545.017856,2869.3214285,53439017.681573674
2020-05-24 07:30:00,25.389813333333336,30.644789666666664,0.26604703,70595.03571299999,69357.446427,4380.875,53509612.717286676
2020-05-24 07:45:00,25.920839642857143,33.56302542857142,0.323376125,88050.14285799999,86483.732143,6304.1249999,53597662.860144675
2020-05-24 08:00:00,26.23174233333333,35.39754653333333,0.3727364353333333,105709.05357300001,103668.57142699999,8714.428571600001,53703371.91371767
2020-05-24 08:15:00,26.3079448,35.30504146666667,0.361205644,115020.14285599999,112750.14285599999,11304.0178571,53818392.056573674
2020-05-24 08:30:00,26.682297799999997,38.64299933333333,0.5357404813333333,153380.410714,150208.178572,14697.392857199999,53971772.467287675
2020-05-24 08:45:00,26.76338493333333,39.07146406666667,0.3637049406666666,114169.464285,111940.482143,17934.5178572,54085941.931572676
2020-05-24 09:00:00,27.152537133333336,40.39757686666666,0.5656625413333333,165905.160714,162402.44643,21254.1428568,54251847.092286676
2020-05-24 09:15:00,27.404044666666664,41.316923333333335,0.4188771033333333,151049.107144,147913.25,25102.124999999996,54402896.199430674
2020-05-24 09:30:00,27.864129466666668,43.693817200000005,0.56387132,179945.374999,176059.589287,29390.303572999997,54582841.574429676
2020-05-24 09:45:00,27.86592971428571,42.949353714285714,0.51719428,138602.357143,135753.571429,33331.125,54721443.931572676
2020-05-24 10:00:00,28.242586266666667,43.05883393333334,0.5804646173333333,159661.589284,156252.982143,36931.196429,54881105.52085668
2020-05-24 10:15:00,28.488832533333333,43.78831386666667,0.585474618,186227.107147,182028.10714200002,40833.75,55067332.62800368
2020-05-24 10:30:00,28.98237106666667,47.528133,0.7167022733333334,205638.517861,200871.75,45745.303570000004,55272971.14586468
2020-05-24 10:45:00,29.528405733333337,52.172778066666666,0.8833871893333332,246629.0089225,240687.23214299997,51363.08928600001,55519600.15478718
2020-05-24 11:00:00,29.893628,56.54914560000001,0.7758027066666667,236075.232134,230469.21427900004,57678.839284999995,55755675.38692118
2020-05-24 11:15:00,30.166768533333336,54.67960166666667,0.8679127513333332,245811.23214,239876.464296,63187.571427999996,56001486.61906118
2020-05-24 11:30:00,30.648152666666665,58.192274733333335,0.9587208273333332,252239.51785499995,246128.28571000003,69591.178571,56253726.13691618
2020-05-24 11:45:00,31.08613807142857,57.58173707142858,0.856888655,255212.87500999996,248978.267864,76075.660715,56508939.01192618
2020-05-24 12:00:00,30.96598713333333,58.3223184,0.966907858,250026.1012066667,243970.85118266667,82029.928572,56758965.11313285
2020-05-24 12:15:00,31.85976966666667,58.20876951428571,0.9758267626666666,257262.21132333335,250999.4880913333,88699.303571,57016227.324456185
